chrom	start	end
CM000208.1	1716352	1716368
CM000208.1	1717375	1717393
CM000208.1	1717658	1717674
CM000208.1	1717784	1717802
CM000208.1	1719175	1719191
CM000208.1	1719202	1719218
CM000208.1	1719973	1719989
CM000208.1	1720126	1720142
CM000208.1	1720238	1720254
CM000208.1	1721127	1721143
CM000208.1	1722097	1722113
CM000208.1	1723338	1723354
CM000208.1	1724744	1724760
CM000208.1	1724850	1724866
CM000208.1	1725711	1725727
CM000208.1	1725824	1725840
CM000208.1	1726476	1726492
CM000208.1	1726497	1726513
CM000208.1	1727283	1727299
CM000208.1	1727446	1727462
CM000208.1	1729173	1729189
CM000208.1	1730399	1730415
CM000208.1	1731247	1731265
CM000208.1	1731281	1731297
CM000208.1	1731709	1731725
CM000208.1	1732524	1732540
CM000208.1	1733179	1733197
CM000208.1	1733227	1733243
CM000208.1	1735324	1735340
CM000208.1	1735361	1735377
CM000208.1	1736473	1736491
CM000208.1	1736914	1736930
CM000208.1	1740178	1740194
CM000208.1	1741794	1741812
CM000208.1	1743587	1743603
CM000208.1	1744050	1744066
CM000208.1	1744200	1744216
CM000208.1	1744412	1744428
CM000208.1	1744930	1744946
CM000208.1	1745349	1745365
CM000208.1	1745564	1745580
CM000208.1	1745656	1745672
CM000208.1	1746915	1746933
CM000208.1	1747771	1747787
CM000208.1	1748026	1748042
CM000208.1	1748235	1748251
CM000208.1	1749639	1749655
CM000208.1	1750560	1750576
CM000208.1	1750841	1750857
CM000208.1	1751332	1751348
CM000208.1	1752087	1752103
CM000208.1	1752616	1752632
CM000208.1	1752909	1752925
CM000208.1	1753408	1753424
CM000208.1	1753842	1753858
CM000208.1	1753980	1753996
CM000208.1	1754117	1754133
CM000208.1	1754571	1754587
CM000208.1	1755210	1755228
CM000208.1	1755346	1755362
CM000208.1	1758948	1758968
CM000208.1	1760287	1760303
CM000208.1	1760844	1760860
CM000208.1	1761259	1761275
CM000208.1	1762061	1762081
CM000208.1	1762284	1762302
CM000208.1	1762332	1762348
CM000208.1	1762473	1762489
CM000208.1	1763269	1763289
CM000208.1	1764231	1764247
CM000208.1	1764292	1764308
CM000208.1	1764974	1764990
CM000208.1	1765611	1765627
CM000208.1	1766801	1766817
CM000208.1	1767039	1767055
CM000208.1	1767396	1767412
CM000208.1	1768325	1768341
CM000208.1	1768618	1768634
CM000208.1	1769152	1769168
CM000208.1	1770068	1770084
CM000208.1	1770314	1770330
CM000208.1	1770958	1770974
CM000208.1	1773386	1773402
CM000208.1	1774001	1774019
CM000208.1	1774628	1774644
CM000208.1	1774891	1774907
CM000208.1	1776175	1776191
CM000208.1	1776861	1776877
CM000208.1	1778219	1778235
CM000208.1	1778304	1778324
CM000208.1	1778759	1778781
CM000208.1	1778827	1778843
CM000208.1	1779404	1779420
CM000208.1	1781139	1781155
CM000208.1	1782156	1782176
CM000208.1	1783235	1783251
CM000208.1	1783400	1783416
CM000208.1	1784149	1784165
CM000208.1	1784752	1784768
CM000208.1	1784810	1784826
CM000208.1	1785144	1785160
CM000208.1	1785920	1785936
CM000208.1	1786031	1786047
CM000208.1	1787872	1787888
CM000208.1	1790177	1790193
CM000208.1	1790235	1790251
CM000208.1	1790819	1790835
CM000208.1	1790836	1790852
CM000208.1	1792137	1792153
CM000208.1	1792251	1792267
CM000208.1	1792279	1792295
CM000208.1	1792515	1792531
CM000208.1	1792922	1792938
CM000208.1	1792998	1793014
CM000208.1	1793498	1793514
CM000208.1	1793563	1793579
CM000208.1	1795837	1795853
CM000208.1	1796100	1796116
CM000208.1	1796597	1796613
CM000208.1	1797375	1797391
CM000208.1	1798050	1798066
CM000208.1	1799478	1799494
CM000208.1	1799603	1799619
CM000208.1	1799810	1799826
CM000208.1	1799935	1799951
CM000208.1	1800018	1800034
CM000208.1	1800828	1800844
CM000208.1	1802192	1802208
CM000208.1	1802442	1802458
CM000208.1	1804484	1804500
CM000208.1	1806194	1806210
CM000208.1	1806990	1807006
CM000208.1	1808292	1808312
CM000208.1	1808551	1808571
CM000208.1	1809720	1809736
CM000208.1	1810172	1810188
CM000208.1	1810656	1810672
CM000208.1	1811427	1811443
CM000208.1	1815275	1815293
CM000208.1	1815457	1815473
CM000208.1	1818547	1818565
CM000208.1	1820099	1820115
CM000208.1	1820620	1820636
CM000208.1	1821374	1821390
CM000208.1	1824363	1824387
CM000208.1	1825467	1825483
CM000208.1	1826742	1826758
CM000208.1	1828231	1828247
CM000208.1	1828268	1828284
CM000208.1	1828986	1829002
CM000208.1	1829862	1829878
CM000208.1	1829971	1829987
CM000208.1	1830032	1830048
CM000208.1	1831838	1831854
CM000208.1	1831977	1831995
CM000208.1	1832590	1832606
CM000208.1	1833001	1833017
CM000208.1	1833116	1833136
CM000208.1	1833335	1833351
CM000208.1	1833548	1833564
CM000208.1	1833598	1833614
CM000208.1	1834064	1834080
CM000208.1	1834733	1834749
CM000208.1	1835153	1835171
CM000208.1	1835702	1835718
CM000208.1	1835839	1835855
CM000208.1	1838915	1838931
CM000208.1	1839059	1839077
CM000208.1	1840741	1840757
CM000208.1	1840929	1840945
CM000208.1	1841392	1841408
CM000208.1	1842111	1842127
CM000208.1	1842416	1842432
CM000208.1	1842534	1842550
CM000208.1	1842620	1842636
CM000208.1	1843433	1843449
CM000208.1	1846081	1846099
CM000208.1	1846134	1846150
CM000208.1	1846181	1846197
CM000208.1	1846262	1846278
CM000208.1	1847198	1847214
CM000208.1	1847594	1847610
CM000208.1	1848539	1848555
CM000208.1	1849378	1849402
CM000208.1	1849493	1849509
CM000208.1	1850098	1850116
CM000208.1	1850692	1850708
CM000208.1	1850910	1850926
CM000208.1	1852438	1852454
CM000208.1	1852788	1852804
CM000208.1	1853166	1853182
CM000208.1	1853309	1853325
CM000208.1	1854894	1854914
CM000208.1	1855065	1855081
CM000208.1	1855669	1855685
CM000208.1	1856189	1856205
CM000208.1	1857356	1857372
CM000208.1	1857487	1857511
CM000208.1	1858958	1858974
CM000208.1	1859109	1859127
CM000208.1	1859971	1859987
CM000208.1	1860246	1860262
CM000208.1	1860375	1860391
CM000208.1	1860737	1860753
CM000208.1	1860855	1860871
CM000208.1	1861062	1861078
CM000208.1	1861168	1861186
CM000208.1	1861789	1861805
CM000208.1	1863255	1863271
CM000208.1	1863458	1863474
CM000208.1	1863643	1863659
CM000208.1	1863705	1863725
CM000208.1	1864862	1864878
CM000208.1	1865134	1865150
CM000208.1	1865203	1865219
CM000208.1	1865417	1865437
CM000208.1	1866224	1866240
CM000208.1	1867226	1867242
CM000208.1	1868016	1868032
CM000208.1	1868232	1868250
CM000208.1	1868352	1868370
CM000208.1	1868831	1868847
CM000208.1	1869087	1869103
CM000208.1	1869305	1869321
CM000208.1	1869377	1869395
CM000208.1	1869414	1869430
CM000208.1	1870196	1870212
CM000208.1	1870378	1870394
CM000208.1	1872061	1872077
CM000208.1	1873519	1873535
CM000208.1	1873571	1873587
CM000208.1	1874784	1874802
CM000208.1	1875053	1875069
CM000208.1	1875145	1875161
CM000208.1	1876397	1876413
CM000208.1	1876850	1876866
CM000208.1	1877048	1877064
CM000208.1	1878726	1878742
CM000208.1	1879772	1879788
CM000208.1	1880997	1881013
CM000208.1	1883178	1883196
CM000208.1	1883534	1883550
CM000208.1	1883711	1883727
CM000208.1	1884743	1884759
CM000208.1	1885104	1885120
CM000208.1	1885529	1885545
CM000208.1	1885786	1885804
CM000208.1	1886054	1886076
CM000208.1	1886078	1886094
CM000208.1	1886730	1886746
CM000208.1	1887259	1887275
CM000208.1	1887847	1887863
CM000208.1	1888381	1888397
CM000208.1	1888729	1888747
CM000208.1	1890071	1890087
CM000208.1	1890657	1890673
CM000208.1	1892637	1892653
CM000208.1	1894038	1894054
CM000208.1	1894087	1894103
CM000208.1	1894597	1894617
CM000208.1	1895298	1895314
CM000208.1	1896318	1896334
CM000208.1	1897918	1897934
CM000208.1	1899140	1899156
CM000208.1	1899718	1899734
CM000208.1	1900163	1900181
CM000208.1	1900727	1900743
CM000208.1	1901328	1901344
CM000208.1	1902779	1902795
CM000208.1	1904378	1904394
CM000208.1	1905524	1905540
CM000208.1	1905956	1905972
CM000208.1	1907083	1907099
CM000208.1	1907152	1907168
CM000208.1	1907450	1907466
CM000208.1	1908459	1908475
CM000208.1	1910277	1910295
CM000208.1	1910484	1910502
CM000208.1	1910627	1910643
CM000208.1	1910664	1910682
CM000208.1	1911921	1911939
CM000208.1	1913304	1913320
CM000208.1	1913733	1913749
CM000208.1	1914046	1914062
CM000208.1	1914300	1914316
CM000208.1	1915033	1915049
CM000208.1	1915262	1915278
CM000208.1	1916424	1916440
CM000208.1	1916641	1916657
CM000208.1	1916874	1916894
CM000208.1	1917846	1917862
CM000208.1	1918736	1918752
CM000208.1	1919373	1919389
CM000208.1	1919707	1919723
CM000208.1	1920207	1920223
CM000208.1	1920328	1920344
CM000208.1	1921413	1921431
CM000208.1	1921576	1921594
CM000208.1	1923777	1923793
CM000208.1	1924352	1924370
CM000208.1	1924500	1924516
CM000208.1	1927657	1927673
CM000208.1	1930101	1930117
CM000208.1	1930143	1930159
CM000208.1	1930169	1930185
CM000208.1	1930602	1930618
CM000208.1	1930725	1930741
CM000208.1	1931280	1931296
CM000208.1	1933469	1933489
CM000208.1	1933529	1933545
CM000208.1	1933747	1933769
CM000208.1	1935297	1935313
CM000208.1	1936324	1936340
CM000208.1	1936773	1936789
CM000208.1	1936920	1936936
CM000208.1	1937146	1937168
CM000208.1	1939442	1939458
CM000208.1	1939489	1939505
CM000208.1	1940714	1940730
CM000208.1	1941277	1941293
CM000208.1	1941509	1941525
CM000208.1	1941794	1941810
CM000208.1	1942343	1942359
CM000208.1	1943335	1943351
CM000208.1	1945485	1945501
CM000208.1	1945838	1945854
CM000208.1	1945994	1946018
CM000208.1	1947957	1947973
CM000208.1	1948067	1948083
CM000208.1	1948421	1948437
CM000208.1	1948497	1948513
CM000208.1	1949068	1949090
CM000208.1	1950857	1950873
CM000208.1	1952232	1952248
CM000208.1	1952962	1952978
CM000208.1	1953299	1953317
CM000208.1	1953437	1953453
CM000208.1	1954914	1954930
CM000208.1	1955101	1955125
CM000208.1	1956268	1956284
CM000208.1	1957436	1957452
CM000208.1	1957857	1957873
CM000208.1	1958896	1958912
CM000208.1	1959154	1959174
CM000208.1	1959457	1959475
CM000208.1	1960481	1960501
CM000208.1	1960629	1960645
CM000208.1	1962024	1962040
CM000208.1	1962930	1962946
CM000208.1	1965557	1965573
CM000208.1	1967296	1967312
CM000208.1	1968676	1968694
CM000208.1	1969213	1969231
CM000208.1	1970134	1970152
CM000208.1	1970286	1970302
CM000208.1	1970781	1970797
CM000208.1	1970983	1971007
CM000208.1	1972633	1972649
CM000208.1	1972804	1972820
CM000208.1	1972857	1972873
CM000208.1	1973306	1973324
CM000208.1	1974048	1974064
CM000208.1	1975420	1975436
CM000208.1	1975535	1975551
CM000208.1	1975771	1975787
CM000208.1	1976987	1977003
CM000208.1	1977664	1977682
CM000208.1	1977701	1977721
CM000208.1	1977839	1977857
CM000208.1	1978855	1978871
CM000208.1	1979227	1979245
CM000208.1	1979294	1979310
CM000208.1	1979626	1979642
CM000208.1	1981345	1981361
CM000208.1	1981607	1981623
CM000208.1	1982226	1982242
CM000208.1	1982829	1982845
CM000208.1	1982938	1982954
CM000208.1	1983497	1983513
CM000208.1	1983543	1983559
CM000208.1	1983730	1983750
CM000208.1	1983921	1983939
CM000208.1	1985446	1985462
CM000208.1	1985628	1985648
CM000208.1	1985977	1985993
CM000208.1	1987535	1987553
CM000208.1	1991847	1991863
CM000208.1	1995218	1995236
CM000208.1	1997870	1997886
CM000208.1	1998200	1998216
CM000208.1	1998871	1998887
CM000208.1	1998996	1999012
CM000208.1	1999791	1999807
CM000208.1	2000953	2000969
CM000208.1	2001535	2001555
CM000208.1	2002401	2002419
CM000208.1	2002434	2002450
CM000208.1	2003164	2003180
CM000208.1	2003651	2003667
CM000208.1	2004502	2004518
CM000208.1	2004585	2004601
CM000208.1	2004611	2004631
CM000208.1	2005100	2005120
CM000208.1	2005146	2005162
CM000208.1	2005410	2005430
CM000208.1	2006877	2006893
CM000208.1	2008963	2008979
CM000208.1	2009626	2009642
CM000208.1	2010095	2010113
CM000208.1	2010411	2010427
CM000208.1	2010722	2010738
CM000208.1	2011219	2011239
CM000208.1	2011873	2011891
CM000208.1	2013705	2013727
CM000208.1	2014484	2014500
CM000208.1	2016347	2016371
CM000208.1	2019047	2019069
CM000208.1	2022218	2022234
CM000208.1	2024045	2024061
CM000208.1	2025266	2025284
CM000208.1	2025472	2025488
CM000208.1	2025655	2025671
CM000208.1	2026857	2026873
CM000208.1	2026977	2026993
CM000208.1	2027296	2027312
CM000208.1	2028902	2028918
CM000208.1	2029763	2029781
CM000208.1	2030206	2030222
CM000208.1	2030477	2030493
CM000208.1	2032271	2032289
CM000208.1	2032380	2032396
CM000208.1	2032504	2032520
CM000208.1	2033873	2033891
CM000208.1	2034763	2034779
CM000208.1	2036352	2036370
CM000208.1	2036877	2036893
CM000208.1	2036938	2036962
CM000208.1	2036963	2036987
CM000208.1	2036988	2037012
CM000208.1	2037461	2037477
CM000208.1	2039877	2039893
CM000208.1	2040997	2041013
CM000208.1	2041024	2041044
CM000208.1	2041567	2041583
CM000208.1	2042346	2042362
CM000208.1	2042645	2042661
CM000208.1	2044727	2044743
CM000208.1	2045558	2045574
CM000208.1	2045729	2045745
CM000208.1	2047368	2047384
CM000208.1	2048646	2048662
CM000208.1	2049291	2049307
CM000208.1	2049387	2049403
CM000208.1	2049463	2049481
CM000208.1	2049834	2049850
CM000208.1	2051545	2051561
CM000208.1	2054481	2054497
CM000208.1	2055186	2055206
CM000208.1	2055895	2055911
CM000208.1	2056181	2056197
CM000208.1	2056304	2056320
CM000208.1	2056426	2056442
CM000208.1	2056526	2056542
CM000208.1	2056611	2056627
CM000208.1	2056790	2056806
CM000208.1	2057267	2057287
CM000208.1	2058475	2058491
CM000208.1	2058845	2058861
CM000208.1	2060552	2060568
CM000208.1	2060940	2060956
CM000208.1	2061225	2061241
CM000208.1	2064369	2064385
CM000208.1	2064852	2064874
CM000208.1	2066895	2066911
CM000208.1	2067683	2067699
CM000208.1	2068426	2068444
CM000208.1	2071155	2071173
CM000208.1	2071287	2071303
CM000208.1	2071353	2071369
CM000208.1	2072397	2072413
CM000208.1	2073397	2073413
CM000208.1	2073990	2074006
CM000208.1	2076637	2076661
CM000208.1	2076750	2076766
CM000208.1	2078309	2078325
CM000208.1	2078819	2078839
CM000208.1	2081156	2081172
CM000208.1	2081817	2081833
CM000208.1	2083439	2083455
CM000208.1	2084276	2084292
CM000208.1	2084363	2084379
CM000208.1	2084729	2084745
CM000208.1	2085192	2085208
CM000208.1	2086297	2086315
CM000208.1	2086840	2086856
CM000208.1	2087524	2087542
CM000208.1	2087869	2087885
CM000208.1	2087899	2087917
CM000208.1	2087964	2087980
CM000208.1	2088471	2088487
CM000208.1	2088631	2088647
CM000208.1	2090287	2090305
CM000208.1	2090315	2090331
CM000208.1	2091000	2091016
CM000208.1	2092849	2092865
CM000208.1	2095293	2095309
CM000208.1	2101642	2101658
CM000208.1	2103579	2103595
CM000208.1	2103605	2103621
CM000208.1	2104814	2104830
CM000208.1	2105302	2105318
CM000208.1	2105521	2105537
CM000208.1	2106213	2106229
CM000208.1	2106736	2106752
CM000208.1	2108244	2108260
CM000208.1	2109350	2109366
CM000208.1	2111350	2111366
CM000208.1	2111617	2111637
CM000208.1	2111749	2111765
CM000208.1	2112427	2112443
CM000208.1	2114893	2114909
CM000208.1	2115202	2115218
CM000208.1	2115892	2115908
CM000208.1	2115955	2115971
CM000208.1	2116296	2116312
CM000208.1	2117674	2117690
CM000208.1	2117704	2117720
CM000208.1	2118094	2118114
CM000208.1	2118643	2118665
CM000208.1	2118694	2118710
CM000208.1	2118727	2118745
CM000208.1	2119168	2119184
CM000208.1	2119810	2119826
CM000208.1	2121940	2121956
CM000208.1	2122512	2122530
CM000208.1	2123069	2123089
CM000208.1	2123504	2123520
CM000208.1	2124202	2124218
CM000208.1	2124570	2124588
CM000208.1	2124998	2125014
CM000208.1	2125097	2125113
CM000208.1	2127480	2127496
CM000208.1	2127684	2127700
CM000208.1	2127863	2127879
CM000208.1	2131014	2131030
CM000208.1	2132423	2132439
CM000208.1	2133423	2133441
CM000208.1	2133758	2133774
CM000208.1	2135505	2135523
CM000208.1	2135811	2135827
CM000208.1	2135892	2135908
CM000208.1	2136104	2136120
CM000208.1	2137297	2137313
CM000208.1	2138099	2138115
CM000208.1	2140768	2140784
CM000208.1	2140967	2140983
CM000208.1	2141024	2141040
CM000208.1	2142047	2142063
CM000208.1	2142767	2142783
CM000208.1	2142897	2142919
CM000208.1	2143004	2143026
CM000208.1	2143150	2143166
CM000208.1	2145143	2145159
CM000208.1	2145341	2145357
CM000208.1	2148139	2148155
CM000208.1	2149373	2149389
CM000208.1	2150630	2150646
CM000208.1	2151106	2151122
CM000208.1	2151811	2151827
CM000208.1	2151862	2151878
CM000208.1	2153859	2153881
CM000208.1	2154610	2154626
CM000208.1	2155917	2155933
CM000208.1	2156787	2156803
CM000208.1	2157733	2157749
CM000208.1	2158126	2158142
CM000208.1	2158240	2158256
CM000208.1	2158475	2158491
CM000208.1	2159232	2159248
CM000208.1	2159484	2159500
CM000208.1	2159752	2159768
CM000208.1	2161853	2161869
CM000208.1	2161911	2161927
CM000208.1	2163148	2163164
CM000208.1	2163794	2163810
CM000208.1	2164027	2164043
CM000208.1	2164391	2164407
CM000208.1	2165337	2165355
CM000208.1	2165821	2165837
CM000208.1	2168036	2168054
CM000208.1	2168425	2168441
CM000208.1	2168465	2168481
CM000208.1	2168977	2168993
CM000208.1	2169414	2169430
CM000208.1	2169716	2169732
CM000208.1	2171931	2171949
CM000208.1	2172318	2172334
CM000208.1	2172358	2172374
CM000208.1	2173922	2173938
CM000208.1	2174276	2174294
CM000208.1	2174711	2174727
CM000208.1	2176255	2176275
CM000208.1	2177529	2177545
CM000208.1	2180248	2180264
CM000208.1	2183678	2183694
CM000208.1	2184069	2184085
CM000208.1	2184210	2184228
CM000208.1	2185534	2185550
CM000208.1	2185949	2185965
CM000208.1	2186485	2186501
CM000208.1	2186795	2186811
CM000208.1	2188928	2188944
CM000208.1	2189305	2189321
CM000208.1	2190377	2190397
CM000208.1	2190740	2190756
CM000208.1	2191085	2191103
CM000208.1	2191273	2191289
CM000208.1	2191767	2191783
CM000208.1	2193852	2193868
CM000208.1	2194075	2194095
CM000208.1	2194150	2194166
CM000208.1	2194583	2194599
CM000208.1	2194820	2194836
CM000208.1	2195099	2195121
CM000208.1	2196749	2196765
CM000208.1	2196780	2196796
CM000208.1	2196860	2196878
CM000208.1	2196902	2196918
CM000208.1	2197590	2197606
CM000208.1	2197789	2197805
CM000208.1	2198179	2198195
CM000208.1	2198340	2198356
CM000208.1	2198605	2198621
CM000208.1	2198659	2198675
CM000208.1	2198687	2198703
CM000208.1	2198745	2198761
CM000208.1	2198789	2198805
CM000208.1	2199884	2199900
CM000208.1	2200287	2200303
CM000208.1	2201484	2201500
CM000208.1	2201878	2201894
CM000208.1	2202459	2202475
CM000208.1	2203867	2203883
CM000208.1	2203913	2203929
CM000208.1	2204622	2204638
CM000208.1	2205452	2205468
CM000208.1	2206267	2206283
CM000208.1	2207901	2207917
CM000208.1	2208843	2208859
CM000208.1	2209632	2209648
CM000208.1	2212528	2212544
CM000208.1	2212561	2212577
CM000208.1	2213065	2213081
CM000208.1	2213803	2213819
CM000208.1	2213983	2213999
CM000208.1	2214070	2214086
CM000208.1	2214185	2214201
CM000208.1	2215006	2215022
CM000208.1	2215480	2215496
CM000208.1	2216148	2216166
CM000208.1	2216225	2216241
CM000208.1	2216629	2216645
CM000208.1	2216882	2216898
CM000208.1	2217211	2217227
CM000208.1	2217368	2217384
CM000208.1	2217406	2217422
CM000208.1	2217492	2217508
CM000208.1	2218780	2218798
CM000208.1	2219949	2219965
CM000208.1	2220301	2220317
CM000208.1	2220756	2220772
CM000208.1	2221737	2221753
CM000208.1	2224399	2224415
CM000208.1	2225350	2225368
CM000208.1	2225512	2225528
CM000208.1	2225645	2225669
CM000208.1	2227820	2227840
CM000208.1	2228012	2228036
CM000208.1	2230722	2230738
CM000208.1	2231201	2231217
CM000208.1	2231406	2231422
CM000208.1	2232230	2232246
CM000208.1	2232413	2232429
CM000208.1	2232537	2232553
CM000208.1	2232604	2232620
CM000208.1	2233419	2233435
CM000208.1	2234501	2234517
CM000208.1	2234704	2234720
CM000208.1	2235775	2235791
CM000208.1	2236171	2236187
CM000208.1	2239152	2239168
CM000208.1	2239548	2239568
CM000208.1	2240154	2240170
CM000208.1	2240324	2240340
CM000208.1	2240782	2240798
CM000208.1	2244538	2244554
CM000208.1	2244579	2244595
CM000208.1	2245020	2245036
CM000208.1	2245316	2245332
CM000208.1	2246897	2246913
CM000208.1	2247504	2247520
CM000208.1	2248025	2248045
CM000208.1	2248412	2248434
CM000208.1	2248523	2248541
CM000208.1	2248695	2248711
CM000208.1	2248879	2248897
CM000208.1	2249584	2249600
CM000208.1	2249642	2249658
CM000208.1	2249874	2249890
CM000208.1	2250571	2250593
CM000208.1	2251804	2251820
CM000208.1	2252445	2252461
CM000208.1	2253225	2253241
CM000208.1	2253628	2253644
CM000208.1	2254923	2254939
CM000208.1	2255650	2255666
CM000208.1	2256313	2256329
CM000208.1	2257458	2257476
CM000208.1	2258609	2258625
CM000208.1	2258632	2258648
CM000208.1	2259380	2259398
CM000208.1	2259467	2259483
CM000208.1	2260809	2260825
CM000208.1	2261168	2261184
CM000208.1	2262618	2262636
CM000208.1	2262642	2262658
CM000208.1	2262696	2262712
CM000208.1	2263468	2263492
CM000208.1	2264268	2264284
CM000208.1	2267817	2267833
CM000208.1	2278398	2278414
CM000208.1	2281240	2281256
CM000208.1	2283487	2283503
CM000208.1	2283512	2283528
